benchmark,pair,region,tol_cm,snr_bin,n_cases,n_cases_with_source,n_cases_with_target,total_source_lines,total_target_lines,total_neighbor_hits,total_matched_1to1,global_coverage_any,global_weighted_coverage_any,mean_case_coverage_any,median_case_coverage_any,mean_case_weighted_coverage_any,median_case_weighted_coverage_any,global_missed_pct,global_weighted_missed_pct,global_precision,global_recall,global_f1,mean_case_precision,mean_case_f1,mean_case_spearman_intensity,matched_line_count,median_abs_dnu_cm,p90_abs_dnu_cm,mean_signed_dnu_cm,median_abs_rel_pct_dnu,mae_log10_ratio
experimental_peak,Exp->Pred,fp_400_800,5.0,all,89,81,89,330,633,77,72,0.23333333333333334,0.20256510505335146,0.20889761815687738,0.2,0.20256510505335146,0.10874190916375842,0.7666666666666666,0.7974348949466485,0.11374407582938388,0.21818181818181817,0.14953271028037385,0.10766695850965513,0.24626937427448928,0.14999999999999997,72,2.0,5.0,-0.7222222222222222,0.35342192276498846,0.4645478316839015
experimental_peak,Exp->Pred,fp_400_800,6.0,all,89,81,89,330,633,96,90,0.2909090909090909,0.2641444363712632,0.2682753460531238,0.25,0.2641444363712632,0.16716832636384815,0.7090909090909091,0.7358555636287367,0.14218009478672985,0.2727272727272727,0.18691588785046728,0.13838829709616227,0.29255582979112393,0.37407407407407406,90,3.0,6.0,-0.8444444444444444,0.5231041465238886,0.4460734960355658
experimental_peak,Exp->Pred,fp_400_800,7.0,all,89,81,89,330,633,112,103,0.3393939393939394,0.3126584519449887,0.30736019810093884,0.3333333333333333,0.3126584519449887,0.2489264389379458,0.6606060606060606,0.6873415480550114,0.1627172195892575,0.31212121212121213,0.21391484942886813,0.15860450411012209,0.3149328781959192,0.275,103,4.0,7.0,-0.5339805825242718,0.625,0.4428336531639127
experimental_peak,Exp->Pred,fp_400_800,8.0,all,89,81,89,330,633,131,120,0.396969696969697,0.35904884158150796,0.354406944221759,0.3333333333333333,0.35904884158150796,0.30717886955940343,0.603030303030303,0.640951158418492,0.1895734597156398,0.36363636363636365,0.24922118380062305,0.1829673135852911,0.3372983168648803,0.273015873015873,120,5.0,8.0,-0.525,0.7030343431350764,0.43369887175616123
experimental_peak,Exp->Pred,fp_400_800,9.0,all,89,81,89,330,633,146,132,0.44242424242424244,0.4009150826759,0.3967202893128819,0.4,0.4009150826759,0.39993856639462283,0.5575757575757576,0.5990849173241,0.20853080568720378,0.4,0.27414330218068533,0.2015163675276035,0.34788919694898474,0.1857142857142857,132,5.0,8.0,-0.6136363636363636,0.7726686618485148,0.4359715920892882
experimental_peak,Exp->Pred,fp_400_800,10.0,all,89,81,89,330,633,165,148,0.5,0.4484417578205682,0.44874405429960973,0.5,0.4484417578205682,0.4588536600287244,0.5,0.5515582421794318,0.23380726698262244,0.4484848484848485,0.3073727933541018,0.22662337662337662,0.37857558718903245,0.259047619047619,148,6.0,10.0,-0.5472972972972973,0.8723160116900489,0.43859742702107435
experimental_peak,Exp->Pred,fp_400_800,11.0,all,89,81,89,330,633,171,154,0.5181818181818182,0.4673406382620876,0.47007464414871825,0.5,0.4673406382620876,0.48907280795482133,0.4818181818181818,0.5326593617379124,0.24328593996840442,0.4666666666666667,0.3198338525441329,0.23777056277056277,0.39214008265019296,0.23313069908814585,154,6.0,10.0,-0.6688311688311688,0.9191673425250068,0.43109117475606396
experimental_peak,Exp->Pred,fp_400_800,12.0,all,89,81,89,330,633,184,166,0.5575757575757576,0.5100976396648829,0.5083756435608286,0.5,0.5100976396648829,0.5121415669715186,0.4424242424242424,0.48990236033511714,0.26224328593996843,0.503030303030303,0.34475597092419524,0.2565239068048057,0.40509902252659047,0.2510989010989011,166,6.0,11.0,-0.9096385542168675,0.9615409309791332,0.4275406763229063
experimental_peak,Exp->Pred,fp_400_800,13.0,all,89,81,89,330,633,194,179,0.5878787878787879,0.5420886137144764,0.5467844227103487,0.6,0.5420886137144764,0.5133764372758652,0.4121212121212121,0.45791138628552364,0.28278041074249605,0.5424242424242425,0.37175493250259606,0.2737754754608687,0.42347006503016726,0.2481818181818182,179,6.0,12.0,-1.3519553072625698,1.0526315789473684,0.43143362630011434
experimental_peak,Exp->Pred,fp_400_800,14.0,all,89,81,89,330,633,198,182,0.6,0.5562532244307367,0.5605704309408013,0.6,0.5562532244307367,0.5393873853101739,0.4,0.44374677556926334,0.28751974723538704,0.5515151515151515,0.37798546209761164,0.27827472153314853,0.4248014450535459,0.24190476190476193,182,7.0,12.0,-1.4065934065934067,1.0627527302429236,0.4315651125364357
experimental_peak,Exp->Pred,fp_400_800,15.0,all,89,81,89,330,633,211,193,0.6393939393939394,0.5922672095834011,0.6048434076211854,0.6666666666666666,0.5922672095834011,0.610624423584825,0.3606060606060606,0.40773279041659893,0.3048973143759874,0.5848484848484848,0.4008307372793355,0.2981516610730094,0.43532416638782473,0.24372294372294376,193,7.0,13.0,-1.7150259067357514,1.1164274322169059,0.44037814173360484
experimental_peak,Exp->Pred,fp_400_800,16.0,all,89,81,89,330,633,219,200,0.6636363636363637,0.630731048523936,0.6397199508310619,0.6666666666666666,0.630731048523936,0.6889061961919585,0.3363636363636363,0.369268951476064,0.315955766192733,0.6060606060606061,0.4153686396677051,0.30945003810172345,0.45530874801624194,0.2084126984126984,200,7.0,14.0,-1.735,1.1478999610987715,0.45162697492096543
experimental_peak,Exp->Pred,fp_400_800,17.0,all,89,81,89,330,633,225,207,0.6818181818181818,0.6452419911936433,0.6535059590615145,0.75,0.6452419911936433,0.7431247094098958,0.31818181818181823,0.35475800880635666,0.32701421800947866,0.6272727272727273,0.42990654205607476,0.3183593559998054,0.4688407371122923,0.15817460317460316,207,8.0,15.0,-1.7584541062801933,1.1695906432748537,0.4533923102601699
experimental_peak,Exp->Pred,fp_400_800,18.0,all,89,81,89,330,633,233,215,0.706060606060606,0.6788770647369898,0.680695847362514,0.75,0.6788770647369898,0.7970055695692703,0.29393939393939394,0.32112293526301017,0.33965244865718797,0.6515151515151515,0.4465212876427829,0.33183804335489725,0.4894033176063796,0.10855654761904764,215,8.0,15.599999999999994,-1.8604651162790697,1.2403100775193798,0.44741706233877787
experimental_peak,Exp->Pred,fp_400_800,19.0,all,89,81,89,330,633,248,228,0.7515151515151515,0.7213059036788434,0.721677088343755,0.8,0.7213059036788434,0.8676430475425828,0.24848484848484853,0.2786940963211566,0.36018957345971564,0.6909090909090909,0.4735202492211838,0.3531952753862866,0.5199649285265723,0.11035353535353534,228,8.0,17.0,-1.6710526315789473,1.3206710369279604,0.45144972535241823
experimental_peak,Exp->Pred,fp_400_800,20.0,all,89,81,89,330,633,254,234,0.7696969696969697,0.7420024051889775,0.7405042488375821,0.8,0.7420024051889775,0.8950238663512755,0.23030303030303034,0.25799759481102247,0.3696682464454976,0.7090909090909091,0.48598130841121495,0.3648771016748545,0.5355019029676564,0.10710784313725488,234,8.0,18.0,-1.6282051282051282,1.3392328116042291,0.4577370278646612
experimental_peak,Exp->Pred,fp_400_800,5.0,high,27,22,27,74,164,13,13,0.17567567567567569,0.20620565400994206,0.18409090909090908,0.0,0.20620565400994206,0.0,0.8243243243243243,0.7937943459900579,0.07926829268292683,0.17567567567567569,0.10924369747899161,0.08381834215167548,0.2834184334184334,0.0,13,2.0,5.0,-0.5384615384615384,0.3669724770642202,0.5491455467705089
experimental_peak,Exp->Pred,fp_400_800,6.0,high,27,22,27,74,164,16,16,0.21621621621621623,0.22950621977724878,0.22954545454545458,0.1,0.22950621977724878,0.06178739542034469,0.7837837837837838,0.7704937802227512,0.0975609756097561,0.21621621621621623,0.13445378151260506,0.10696649029982362,0.301440478713206,0.19999999999999998,16,3.0,6.0,-0.8125,0.5068232234812411,0.5364062130162428
experimental_peak,Exp->Pred,fp_400_800,7.0,high,27,22,27,74,164,21,20,0.28378378378378377,0.28876669836735963,0.27803030303030307,0.225,0.28876669836735963,0.12536674831370342,0.7162162162162162,0.7112333016326404,0.12195121951219512,0.2702702702702703,0.1680672268907563,0.12980599647266314,0.31110513418205726,0.25,20,4.0,7.0,0.05,0.5765845070422535,0.5678002508448936
experimental_peak,Exp->Pred,fp_400_800,8.0,high,27,22,27,74,164,23,22,0.3108108108108108,0.30571651520269383,0.2962121212121212,0.29166666666666663,0.30571651520269383,0.12536674831370342,0.6891891891891893,0.6942834847973062,0.13414634146341464,0.2972972972972973,0.18487394957983197,0.1390652557319224,0.33477377323531166,0.2857142857142857,22,5.0,7.0,0.045454545454545456,0.6334242618741976,0.5481145602091653
experimental_peak,Exp->Pred,fp_400_800,9.0,high,27,22,27,74,164,29,27,0.3918918918918919,0.37196792571019005,0.36590909090909096,0.3666666666666667,0.37196792571019005,0.37631428297595393,0.6081081081081081,0.62803207428981,0.16463414634146342,0.36486486486486486,0.22689075630252103,0.16390358612580835,0.348974728974729,0.2111111111111111,27,6.0,9.0,-0.2962962962962963,0.7800312012480499,0.5351173462859519
experimental_peak,Exp->Pred,fp_400_800,10.0,high,27,22,27,74,164,31,29,0.4189189189189189,0.39395029048129043,0.3924242424242424,0.4,0.39395029048129043,0.41139505446577496,0.5810810810810811,0.6060497095187096,0.17682926829268292,0.3918918918918919,0.24369747899159663,0.17264844209288654,0.3713523513523514,0.3545454545454545,29,6.0,9.0,-0.27586206896551724,0.9630818619582665,0.5502676915249234
experimental_peak,Exp->Pred,fp_400_800,11.0,high,27,22,27,74,164,33,31,0.44594594594594594,0.43647513440175206,0.43030303030303024,0.4,0.43647513440175206,0.4396146215762745,0.5540540540540541,0.5635248655982479,0.18902439024390244,0.4189189189189189,0.26050420168067223,0.1902851263962375,0.3856428293928294,0.2416666666666666,31,6.0,10.0,-0.25806451612903225,1.0291595197255574,0.5231248196055678
experimental_peak,Exp->Pred,fp_400_800,12.0,high,27,22,27,74,164,36,34,0.4864864864864865,0.4582843096074425,0.4598484848484848,0.45,0.4582843096074425,0.4638069602033645,0.5135135135135135,0.5417156903925575,0.2073170731707317,0.4594594594594595,0.2857142857142857,0.20520282186948854,0.41623723498723497,0.13846153846153844,34,7.0,11.0,-1.2941176470588236,1.1215233076853988,0.5143059603600624
experimental_peak,Exp->Pred,fp_400_800,13.0,high,27,22,27,74,164,37,37,0.5,0.4629793980138439,0.47500000000000003,0.5,0.4629793980138439,0.4638069602033645,0.5,0.5370206019861561,0.22560975609756098,0.5,0.31092436974789917,0.2212962962962963,0.4490294427794428,0.1571428571428571,37,7.0,12.0,-1.5405405405405406,1.155115511551155,0.5167802296562461
experimental_peak,Exp->Pred,fp_400_800,14.0,high,27,22,27,74,164,39,38,0.527027027027027,0.4976867505832537,0.5090909090909091,0.5,0.4976867505832537,0.48903652189886493,0.472972972972973,0.5023132494167464,0.23170731707317074,0.5135135135135135,0.319327731092437,0.22746913580246914,0.4373218284982991,0.1571428571428571,38,7.0,12.300000000000004,-1.868421052631579,1.171911396191625,0.5147874882876025
experimental_peak,Exp->Pred,fp_400_800,15.0,high,27,22,27,74,164,42,41,0.5675675675675675,0.5215788326716262,0.5446969696969698,0.6,0.5215788326716262,0.5165126300863718,0.43243243243243246,0.4784211673283738,0.25,0.5540540540540541,0.3445378151260504,0.2518518518518518,0.45133508466841804,0.1571428571428571,41,8.0,13.0,-2.8292682926829267,1.3029315960912051,0.5081258334974001
experimental_peak,Exp->Pred,fp_400_800,16.0,high,27,22,27,74,164,44,43,0.5945945945945946,0.5612990802698529,0.5825757575757576,0.6333333333333333,0.5612990802698529,0.5301355392556995,0.4054054054054054,0.43870091973014713,0.2621951219512195,0.581081081081081,0.36134453781512604,0.2626543209876543,0.475324983658317,0.04666666666666666,43,8.0,14.800000000000004,-3.441860465116279,1.3133208255159474,0.5203676475822938
experimental_peak,Exp->Pred,fp_400_800,17.0,high,27,22,27,74,164,45,44,0.6081081081081081,0.5749917992817741,0.5916666666666667,0.6666666666666666,0.5749917992817741,0.5301355392556995,0.3918918918918919,0.42500820071822587,0.2682926829268293,0.5945945945945946,0.36974789915966394,0.26728395061728394,0.4838719922053255,0.03333333333333331,44,8.5,15.0,-2.977272727272727,1.3220596523017,0.5167393548005056
experimental_peak,Exp->Pred,fp_400_800,18.0,high,27,22,27,74,164,46,45,0.6216216216216216,0.5905022137463188,0.6068181818181819,0.6666666666666666,0.5905022137463188,0.5301355392556995,0.3783783783783784,0.40949778625368116,0.27439024390243905,0.6081081081081081,0.3781512605042017,0.27469135802469136,0.4977608810942144,-0.031249999999999917,45,9.0,15.0,-2.511111111111111,1.3307984790874525,0.5079301557019101
experimental_peak,Exp->Pred,fp_400_800,19.0,high,27,22,27,74,164,50,49,0.6756756756756757,0.6468304846857112,0.6553030303030304,0.75,0.6468304846857112,0.7630757723291515,0.32432432432432434,0.35316951531428875,0.29878048780487804,0.6621621621621622,0.4117647058823529,0.2981922398589065,0.5414088997422332,0.01176470588235297,49,9.0,17.200000000000003,-1.530612244897959,1.4754098360655739,0.522367396645479
experimental_peak,Exp->Pred,fp_400_800,20.0,high,27,22,27,74,164,51,50,0.6891891891891891,0.6547404201347325,0.6643939393939394,0.75,0.6547404201347325,0.7630757723291515,0.31081081081081086,0.34525957986526745,0.3048780487804878,0.6756756756756757,0.42016806722689076,0.3034832451499118,0.5506681590014924,0.01176470588235297,50,9.0,18.1,-1.9,1.5230452321689127,0.5266694525076437
experimental_peak,Exp->Pred,fp_400_800,5.0,low,27,26,27,131,219,37,34,0.2824427480916031,0.2483740895562439,0.2815656565656566,0.25,0.2483740895562439,0.2044592295332136,0.7175572519083969,0.7516259104437562,0.1552511415525114,0.2595419847328244,0.19428571428571428,0.15598711987600875,0.23482563188445546,0.27777777777777773,34,2.5,5.0,-0.2647058823529412,0.37907415025207836,0.45395609171004464
experimental_peak,Exp->Pred,fp_400_800,6.0,low,27,26,27,131,219,44,41,0.33587786259541985,0.2992521757194713,0.3216783216783217,0.3484848484848485,0.2992521757194713,0.3066644997166547,0.6641221374045801,0.7007478242805287,0.1872146118721461,0.31297709923664124,0.2342857142857143,0.18741248463470686,0.27641867935985587,0.41818181818181815,41,4.0,6.0,-0.36585365853658536,0.5449591280653951,0.4447010079192405
experimental_peak,Exp->Pred,fp_400_800,7.0,low,27,26,27,131,219,51,47,0.3893129770992366,0.3541012857259593,0.3754023754023754,0.39610389610389607,0.3541012857259593,0.34426365304068773,0.6106870229007634,0.6458987142740407,0.2146118721461187,0.35877862595419846,0.2685714285714285,0.21629389129389126,0.3177740560093501,0.37857142857142856,47,4.0,7.0,-0.3191489361702128,0.6339144215530903,0.42856144886304404
experimental_peak,Exp->Pred,fp_400_800,8.0,low,27,26,27,131,219,60,55,0.4580152671755725,0.41021249408089605,0.4363483738483738,0.5,0.41021249408089605,0.34426365304068773,0.5419847328244275,0.589787505919104,0.2511415525114155,0.4198473282442748,0.3142857142857143,0.2550211105766661,0.3389168589296467,0.34190476190476193,55,5.0,8.0,-0.8545454545454545,0.7246376811594203,0.4236640877704122
experimental_peak,Exp->Pred,fp_400_800,9.0,low,27,26,27,131,219,66,60,0.5038167938931297,0.4707380897584556,0.4841963591963591,0.5,0.4707380897584556,0.4545171057888275,0.4961832061068703,0.5292619102415443,0.273972602739726,0.4580152671755725,0.3428571428571428,0.2756132756132756,0.35404368915398327,0.18403361344537816,60,5.0,8.0,-1.2333333333333334,0.7886070531054099,0.4197806893948879
experimental_peak,Exp->Pred,fp_400_800,10.0,low,27,26,27,131,219,76,67,0.5801526717557252,0.5428538016787365,0.5606476856476856,0.5,0.5428538016787365,0.5109304942318689,0.41984732824427484,0.45714619832126346,0.3059360730593607,0.5114503816793893,0.3828571428571429,0.3077561327561327,0.39550986187015597,0.2082706766917293,67,5.0,9.399999999999999,-0.9552238805970149,0.8488964346349746,0.43665313047140647
experimental_peak,Exp->Pred,fp_400_800,11.0,low,27,26,27,131,219,78,69,0.5954198473282443,0.5544610856397385,0.5745365745365746,0.5681818181818181,0.5544610856397385,0.5125307044942158,0.40458015267175573,0.4455389143602615,0.3150684931506849,0.5267175572519084,0.39428571428571424,0.31482683982683984,0.4056289094892036,0.17142857142857143,69,6.0,10.0,-0.927536231884058,0.8862629246676514,0.4270715649717201
experimental_peak,Exp->Pred,fp_400_800,12.0,low,27,26,27,131,219,81,72,0.6183206106870229,0.5845570673812364,0.5992618492618493,0.6666666666666666,0.5845570673812364,0.5937847339791585,0.38167938931297707,0.41544293261876364,0.3287671232876712,0.549618320610687,0.4114285714285714,0.3276869221313665,0.4237340682193624,0.17285714285714288,72,6.0,10.0,-0.7222222222222222,0.907467917468181,0.4268835788847227
experimental_peak,Exp->Pred,fp_400_800,13.0,low,27,26,27,131,219,84,76,0.6412213740458015,0.6174724589411306,0.6355866355866355,0.6666666666666666,0.6174724589411306,0.6200444978732899,0.3587786259541985,0.38252754105886944,0.3470319634703196,0.5801526717557252,0.4342857142857143,0.3426513815402704,0.42872409942998174,0.1825,76,6.0,11.0,-1.368421052631579,0.939152778063602,0.4237794718512739
experimental_peak,Exp->Pred,fp_400_800,14.0,low,27,26,27,131,219,84,77,0.6412213740458015,0.6174724589411306,0.6355866355866355,0.6666666666666666,0.6174724589411306,0.6200444978732899,0.3587786259541985,0.38252754105886944,0.3515981735159817,0.5877862595419847,0.44,0.34601838490727377,0.4327240994299818,0.16523809523809524,77,6.0,11.400000000000006,-1.5324675324675325,0.945179584120983,0.42482214239942806
experimental_peak,Exp->Pred,fp_400_800,15.0,low,27,26,27,131,219,89,80,0.6793893129770993,0.6384935704811101,0.6638986013986015,0.6666666666666666,0.6384935704811101,0.6230681160255978,0.32061068702290074,0.3615064295188899,0.365296803652968,0.6106870229007634,0.45714285714285713,0.3633464272353161,0.45104444575032815,0.18523809523809523,80,6.0,12.100000000000009,-1.2875,0.9554358161648178,0.42680827402743926
experimental_peak,Exp->Pred,fp_400_800,16.0,low,27,26,27,131,219,91,81,0.6946564885496184,0.6620896359088336,0.6815268065268066,0.6666666666666666,0.6620896359088336,0.685751169646994,0.30534351145038163,0.33791036409116637,0.3698630136986301,0.6183206106870229,0.4628571428571429,0.36746165357276467,0.4577111124169948,0.22403628117913832,81,6.0,13.0,-1.0740740740740742,0.96,0.42845804634877266
experimental_peak,Exp->Pred,fp_400_800,17.0,low,27,26,27,131,219,95,86,0.7251908396946565,0.6777559332630138,0.7039627039627039,0.75,0.6777559332630138,0.7091212799817532,0.2748091603053435,0.32224406673698625,0.3926940639269406,0.6564885496183206,0.4914285714285714,0.38757014590347927,0.48379794715088836,0.16145124716553289,86,7.0,14.5,-1.2093023255813953,1.0845295055821371,0.4342210440666064
experimental_peak,Exp->Pred,fp_400_800,18.0,low,27,26,27,131,219,99,90,0.7557251908396947,0.7272230815648104,0.7479187479187478,0.75,0.7272230815648104,0.7803689004689189,0.2442748091603053,0.2727769184351896,0.410958904109589,0.6870229007633588,0.5142857142857143,0.4072644433755545,0.5116184599714012,0.058592132505175976,90,7.0,16.10000000000001,-1.5555555555555556,1.151033474073461,0.4297451371318689
experimental_peak,Exp->Pred,fp_400_800,19.0,low,27,26,27,131,219,104,95,0.7938931297709924,0.7554080593744007,0.7743090243090243,0.7916666666666667,0.7554080593744007,0.8267021816019252,0.20610687022900764,0.2445919406255993,0.4337899543378995,0.7251908396946565,0.5428571428571428,0.4327200577200578,0.5397858807858809,0.07753623188405798,95,8.0,17.0,-0.8736842105263158,1.1764705882352942,0.4359878931542864
experimental_peak,Exp->Pred,fp_400_800,20.0,low,27,26,27,131,219,106,97,0.8091603053435115,0.7920740855656191,0.7983474858474858,0.8333333333333334,0.7920740855656191,0.8500980480426157,0.19083969465648853,0.2079259144343809,0.4429223744292237,0.7404580152671756,0.5542857142857143,0.4421262893485116,0.5523919413919414,0.03680555555555556,97,8.0,18.0,-0.8556701030927835,1.2403100775193798,0.4435113869844895
experimental_peak,Exp->Pred,fp_400_800,5.0,med,26,24,26,84,182,13,12,0.15476190476190477,0.10467372729442748,0.1111111111111111,0.0,0.10467372729442748,0.0,0.8452380952380952,0.8953262727055725,0.06593406593406594,0.14285714285714285,0.09022556390977443,0.05464257964257964,0.19873274873274877,0.3333333333333333,12,3.5,5.0,-2.5,0.5879915215087367,0.5269181619594304
experimental_peak,Exp->Pred,fp_400_800,6.0,med,26,24,26,84,182,20,18,0.23809523809523808,0.21395727014254132,0.2041666666666667,0.1,0.21395727014254132,0.06212846534498821,0.7619047619047619,0.7860427298574587,0.0989010989010989,0.21428571428571427,0.13533834586466165,0.08994477744477744,0.27570863479954394,0.6666666666666666,18,5.0,6.0,-2.3333333333333335,0.7547174110173933,0.4547994342057893
experimental_peak,Exp->Pred,fp_400_800,7.0,med,26,24,26,84,182,24,21,0.2857142857142857,0.26395009815590137,0.2334325396825397,0.225,0.26395009815590137,0.21009703674671218,0.7142857142857143,0.7360499018440987,0.11538461538461539,0.25,0.15789473684210525,0.10543623043623042,0.2916218041218041,0.21428571428571422,21,5.0,7.0,-1.6666666666666667,0.8143322475570033,0.42707090799400466
experimental_peak,Exp->Pred,fp_400_800,8.0,med,26,24,26,84,182,29,25,0.34523809523809523,0.31776035347960013,0.28382936507936507,0.29166666666666663,0.31776035347960013,0.24370760665841107,0.6547619047619048,0.6822396465203999,0.13736263736263737,0.2976190476190476,0.1879699248120301,0.12442418692418691,0.3185483320098705,0.26249999999999996,25,6.0,8.0,-0.76,0.9493670886075949,0.4234013997040316
experimental_peak,Exp->Pred,fp_400_800,9.0,med,26,24,26,84,182,32,27,0.38095238095238093,0.3327590622239456,0.31091269841269836,0.29166666666666663,0.3327590622239456,0.24370760665841107,0.6190476190476191,0.6672409377760544,0.14835164835164835,0.32142857142857145,0.20300751879699253,0.14074120324120323,0.32513161441732874,0.22499999999999998,27,6.0,8.0,-0.037037037037037035,0.9836065573770492,0.43757244356325214
experimental_peak,Exp->Pred,fp_400_800,10.0,med,26,24,26,84,182,37,32,0.44047619047619047,0.3792873298722368,0.36200396825396824,0.3333333333333333,0.3792873298722368,0.3551529401373955,0.5595238095238095,0.6207126701277632,0.17582417582417584,0.38095238095238093,0.2406015037593985,0.17514291264291262,0.3470817377067378,0.2625,32,6.0,10.0,-0.34375,1.0558635309573337,0.41128650184025195
experimental_peak,Exp->Pred,fp_400_800,11.0,med,26,24,26,84,182,38,33,0.4523809523809524,0.38135492353358286,0.37033730158730166,0.3666666666666667,0.38135492353358286,0.3551529401373955,0.5476190476190477,0.6186450764664171,0.1813186813186813,0.39285714285714285,0.24812030075187969,0.17995060495060494,0.35669712232212236,0.3444444444444444,33,6.0,10.0,-0.6666666666666666,1.0687022900763359,0.41389955698724384
experimental_peak,Exp->Pred,fp_400_800,12.0,med,26,24,26,84,182,44,38,0.5238095238095238,0.46052266160773686,0.4353174603174603,0.5,0.46052266160773686,0.5381605322354033,0.47619047619047616,0.5394773383922631,0.2087912087912088,0.4523809523809524,0.28571428571428575,0.20760628260628258,0.36697592530925865,0.5083333333333333,38,7.0,12.0,-0.8947368421052632,1.1118534914112814,0.40014634633966223
experimental_peak,Exp->Pred,fp_400_800,13.0,med,26,24,26,84,182,47,41,0.5595238095238095,0.49130487359142627,0.4804563492063492,0.5,0.49130487359142627,0.5381605322354033,0.44047619047619047,0.5086951264085737,0.22527472527472528,0.4880952380952381,0.3082706766917293,0.22244144744144745,0.3774024221392643,0.43076923076923074,41,7.0,12.0,-1.146341463414634,1.1385199240986716,0.42371695797859643
experimental_peak,Exp->Pred,fp_400_800,14.0,med,26,24,26,84,182,48,41,0.5714285714285714,0.495107488035001,0.48740079365079364,0.5,0.495107488035001,0.5381605322354033,0.4285714285714286,0.504892511964999,0.22527472527472528,0.4880952380952381,0.3082706766917293,0.22244144744144745,0.3774024221392643,0.43076923076923074,41,7.0,12.0,-1.146341463414634,1.1385199240986716,0.42371695797859643
experimental_peak,Exp->Pred,fp_400_800,15.0,med,26,24,26,84,182,53,46,0.6309523809523809,0.5719807418425906,0.5735119047619047,0.6,0.5719807418425906,0.6087767815112943,0.36904761904761907,0.4280192581574094,0.25274725274725274,0.5476190476190477,0.3458646616541353,0.24716672216672214,0.38407809122094844,0.4076923076923077,46,8.0,14.0,-2.0,1.2228818938799897,0.459042055960287
experimental_peak,Exp->Pred,fp_400_800,16.0,med,26,24,26,84,182,56,49,0.6666666666666666,0.6175231029604358,0.6290674603174603,0.6904761904761905,0.6175231029604358,0.827568862127636,0.33333333333333337,0.3824768970395642,0.2692307692307692,0.5833333333333334,0.3684210526315789,0.26607697857697854,0.41824630396058976,0.26875,49,8.0,15.0,-2.204081632653061,1.3280212483399734,0.4929557592932662
experimental_peak,Exp->Pred,fp_400_800,17.0,med,26,24,26,84,182,57,50,0.6785714285714286,0.6369740532427417,0.6429563492063491,0.7321428571428572,0.6369740532427417,0.87133418210394,0.3214285714285714,0.3630259467572583,0.27472527472527475,0.5952380952380952,0.3759398496240602,0.27088467088467083,0.4269043126185984,0.175,50,8.5,15.0,-2.5,1.3332266853554553,0.49366029288741886
experimental_peak,Exp->Pred,fp_400_800,18.0,med,26,24,26,84,182,59,52,0.7023809523809523,0.6713106475556941,0.6627976190476191,0.8,0.6713106475556941,0.8972595486633059,0.29761904761904767,0.32868935244430586,0.2857142857142857,0.6190476190476191,0.39097744360902253,0.2811868686868687,0.4427773284916142,0.14375000000000002,52,9.0,15.899999999999999,-2.4038461538461537,1.3448917368611442,0.485710802345698
experimental_peak,Exp->Pred,fp_400_800,19.0,med,26,24,26,84,182,63,54,0.75,0.7224380724759856,0.7093253968253969,0.8166666666666667,0.7224380724759856,0.9131049353571736,0.25,0.27756192752401443,0.2967032967032967,0.6428571428571429,0.40601503759398505,0.2914890664890665,0.46068534639963216,0.07647058823529414,54,9.5,16.0,-3.0185185185185186,1.3615467319171022,0.48742191264220086
experimental_peak,Exp->Pred,fp_400_800,20.0,med,26,24,26,84,182,65,56,0.7738095238095238,0.7335142668515736,0.7301587301587302,0.8333333333333334,0.7335142668515736,0.9257938784291508,0.22619047619047616,0.2664857331484264,0.3076923076923077,0.6666666666666666,0.42105263157894735,0.3107198357198357,0.48381459810031235,0.15555555555555556,56,10.0,17.5,-2.9107142857142856,1.380315500685871,0.4917842425109488
experimental_peak,Exp->Pred,fp_800_1200,5.0,all,89,85,89,619,453,101,81,0.1631663974151858,0.14412774903626835,0.16069730922672099,0.16666666666666666,0.14412774903626835,0.11942756151451805,0.8368336025848142,0.8558722509637317,0.17880794701986755,0.1308562197092084,0.15111940298507465,0.1852728731942215,0.23803870073601738,-0.07916666666666668,81,3.0,5.0,-0.07407407407407407,0.297029702970297,0.37620882913417003
experimental_peak,Exp->Pred,fp_800_1200,6.0,all,89,85,89,619,453,116,94,0.18739903069466882,0.16355819019863707,0.18357355063237418,0.2,0.16355819019863707,0.13271086673787702,0.8126009693053312,0.836441809801363,0.20750551876379691,0.1518578352180937,0.17537313432835822,0.21529338327091135,0.248638040904195,0.0035714285714285626,94,3.0,6.0,-0.2553191489361702,0.3385081958133841,0.3968621754740879
experimental_peak,Exp->Pred,fp_800_1200,7.0,all,89,85,89,619,453,136,109,0.2197092084006462,0.18670289495621484,0.2135183770477888,0.2222222222222222,0.18670289495621484,0.1537239630427208,0.7802907915993538,0.8132971050437852,0.24061810154525387,0.17609046849757673,0.2033582089552239,0.24811842339932227,0.271809296176861,0.06874999999999998,109,4.0,7.0,-0.1559633027522936,0.35629453681710216,0.3963894219664506
experimental_peak,Exp->Pred,fp_800_1200,8.0,all,89,85,89,619,453,153,126,0.24717285945072698,0.21010670552652688,0.23568585009761478,0.25,0.21010670552652688,0.1664831310627176,0.752827140549273,0.7898932944734731,0.2781456953642384,0.2035541195476575,0.23507462686567163,0.281549848403781,0.3091450587935342,-0.21749999999999997,126,4.0,8.0,-0.4523809523809524,0.4224034398894704,0.41687589429342714
